grid.nam,latitude,longitude,elevation,all_flower_mid,all_fruit_mid,development_time,development_time_herb,development_time_WD,flower_herb_mid,flower_WD_mid,fruit_herb_mid,fruiting_WD_mid,all_flower_var,flower_herb_var,flower_WD_var,all_fruit_var,fruit_herb_var,fruit_WD_var,MAT,TCQ,MAP,PDM,TS,PS,accu_2019
146,52.92,121.07,669.348,195.15,219.38,24.3,20.3,59.2,198.9,155.2,219.7,216.2,0.17,0.16,0.12,0.16,0.16,0.22,267.79931,245.6861,453.263,3.74467,163.987,101.114,1808.428598
147,52.77,122.48,663.878,194.64,219.3,24.7,20.8,59.4,198.3,154.7,219.7,215.8,0.17,0.16,0.11,0.16,0.15,0.23,267.92567,245.5361,473.414,3.5639,166.219,99.75,1737.493417
148,52.6,123.89,610.191,195.08,220.39,25.9,21.6,56.6,199.4,157.6,220.9,216.2,0.17,0.15,0.12,0.15,0.14,0.23,268.39858,246.2704,493.943,3.96774,164.561,98.7246,1826.881573
149,52.42,125.29,400.878,195.17,220.4,25.9,21.6,57.7,199.2,158.8,220.6,218.6,0.17,0.15,0.12,0.15,0.14,0.21,269.72209,247.3049,497.413,4.07544,165.689,96.479,2012.185707
199,52.01,120.84,733.122,195.05,219.71,24.6,20.4,60.2,198.8,155.3,220,217.2,0.17,0.16,0.11,0.16,0.15,0.22,267.937,245.8841,463.251,3.91473,162.235,103.668,1781.501478
200,51.86,122.23,902.457,194.83,219.87,24.9,21.1,58.7,198.3,156.3,220.2,217,0.17,0.16,0.12,0.16,0.15,0.23,267.06401,245.083,504.978,4.00788,162.357,102.506,1608.00801
201,51.69,123.62,814.854,195.69,221.03,25.3,21.4,59.6,199.1,158.3,221.1,220.2,0.17,0.16,0.12,0.15,0.15,0.22,267.74022,245.8311,525.648,4.01133,161.883,101.78,1578.278118
202,51.51,125.01,567.34,195.66,221.31,25.7,21.9,58.5,199.2,158.5,221.5,219.1,0.17,0.16,0.12,0.15,0.15,0.21,269.38927,247.2353,514.736,3.8988,162.891,100.307,1890.635192
203,51.32,126.38,333.622,193.19,218.92,25.7,20.7,60.5,197.5,156.8,218.9,219.1,0.18,0.16,0.13,0.17,0.17,0.23,270.8955,248.501,501.001,3.05169,163.82,98.9651,2201.341125
252,51.1,120.62,844.404,196.05,219.62,24.3,21,53.8,199.7,152.3,220.8,208.2,0.17,0.15,0.11,0.16,0.15,0.22,268.15899,246.2772,465.362,3.92053,160.007,106.133,1786.621433
253,50.95,121.99,929.717,197.15,220.37,24,20.7,57.6,200.3,155.3,220.8,215.6,0.17,0.15,0.13,0.15,0.14,0.23,267.37593,245.7598,502.842,4.01732,158.887,105.572,1716.201855
254,50.79,123.37,702.222,195.66,221.31,25.7,21.9,58.5,199.2,158.5,221.5,219.1,0.17,0.16,0.12,0.15,0.15,0.21,269.05334,247.4702,511.789,3.96317,158.49,105.802,1797.6621
255,50.61,124.73,467.909,193.37,219.54,25.7,20.7,62,197.4,158,219.2,222.5,0.18,0.17,0.14,0.18,0.17,0.25,270.6994,248.8315,504.435,3.39545,159.811,104.471,2118.592218
256,50.43,126.09,448.979,192.75,218.67,26.2,21.3,60.3,197,155.8,218.7,218.2,0.18,0.17,0.15,0.18,0.17,0.26,271.14169,249.3498,525.542,3.21463,159.075,101.921,2160.25493
257,50.23,127.44,225.067,188.63,215.83,27.3,21.6,60.6,193.5,155.9,215.5,218.3,0.19,0.18,0.15,0.2,0.19,0.26,272.496501,251.1557,544.639,3.68242,155.999,99.6497,2427.576639
305,50.2,120.4,752.422,198,220.84,23.6,20.5,56.5,201.1,155.2,221.4,214.2,0.17,0.15,0.12,0.15,0.14,0.24,269.87278,248.2508,428.855,3.8168,157.844,108.655,1777.142607
306,50.05,121.76,893.568,197.98,221.39,23.7,20.4,57.8,201.1,156.4,221.7,217.3,0.17,0.15,0.14,0.15,0.14,0.24,268.72829,247.899,490.512,4.00963,153.115,108.692,1674.25612
307,49.89,123.11,631.326,196.96,220.15,24.1,21,57,200.1,154.4,220.6,214.6,0.17,0.15,0.14,0.15,0.14,0.25,270.42595,249.5646,508.365,3.68765,152.931,109.858,1977.071452
308,49.72,124.46,366.652,193.7,219.79,25.6,20.6,62,197.7,158,219.5,222.5,0.18,0.17,0.14,0.18,0.17,0.25,272.0603,250.565,499.845,3.0435,156.39,108.706,2250.748642
309,49.54,125.8,377.178,193.36,219.07,25.8,21.1,60.3,197.6,155.8,219.2,218.2,0.19,0.17,0.15,0.18,0.17,0.26,272.30135,250.746,515.851,3.13652,156.615,105.406,2302.368208
310,49.34,127.13,359.182,190.55,217.17,27.2,21.9,60.1,195.1,157.3,216.9,219.3,0.2,0.18,0.16,0.2,0.19,0.26,272.177666,251.0917,565.343,3.99033,153.672,101.121,2317.842816
311,49.13,128.45,284.068,188.79,216.96,26.8,20.4,63.4,193.7,158,215.9,223.4,0.21,0.19,0.14,0.21,0.21,0.24,272.604561,251.0006,618.416,5.02574,156.661,96.942,2515.662674
312,48.92,129.77,243.114,190.2,219.13,30,24.2,65.2,195.4,151.2,219.1,219.3,0.2,0.18,0.16,0.2,0.18,0.28,272.499357,250.3637,636.739,5.79505,159.667,93.9048,2469.056848
315,48.19,133.66,53.4318,194.71,222.08,26.8,23.5,80.3,197.5,141.7,221.9,226.4,0.2,0.19,0.13,0.19,0.18,0.37,274.97818,253.9544,637.964,8.21146,151.479,80.5526,2991.317599
356,49.55,117.49,686.372,200.87,221.63,19.4,18.3,42.2,201.7,174,221.7,220.2,0.19,0.18,0.3,0.15,0.14,0.32,271.9554,250.344,303.747,1.47564,160.648,120.567,1980.43173
357,49.43,118.84,626.333,201.32,223.39,20.7,18.7,62.4,202.8,156.5,223.3,227,0.18,0.16,0.25,0.14,0.13,0.28,271.87254,249.8566,338.143,2.59816,161.288,114.658,1925.548649
358,49.3,120.19,720.933,197.37,219.72,23.2,20.3,55.8,200.2,156.8,220,215.7,0.17,0.16,0.14,0.15,0.15,0.24,271.46302,250.24,395.808,3.49761,155.107,109.278,1860.462895
359,49.15,121.53,863.822,196.92,219.92,23.9,20.8,57.9,200,154.3,220.3,215.5,0.17,0.16,0.14,0.15,0.14,0.25,270.59569,251.0255,483.814,3.89554,144.72,110.879,1811.418085
360,49,122.87,598.318,196.19,219.84,24.5,21.2,58.5,199.4,153.1,220.2,215.2,0.18,0.16,0.15,0.16,0.15,0.29,272.002,252.2505,502.849,3.18324,145.412,113.118,2111.80642
361,48.83,124.2,306.955,193.38,219.58,25.8,20.4,63.5,197.5,158.1,219,223.9,0.19,0.17,0.15,0.18,0.17,0.25,273.545271,252.6894,489.21,3,151.781,111.785,2520.979323
362,48.65,125.52,295.591,194.93,218.05,22.7,17.2,63.6,199.5,155.6,217.6,221.8,0.2,0.18,0.14,0.19,0.18,0.26,273.684881,252.4153,498.512,3,154.205,109.39,2663.81894
363,48.46,126.83,335.159,192.1,216.72,24,18,62.8,196.8,157.3,216,221.9,0.2,0.18,0.14,0.19,0.19,0.24,273.292286,252.1611,552.657,3.43908,153.21,104.602,2537.67831
364,48.25,128.14,430.167,190.65,218.93,29.2,23.5,64.9,195.7,151.4,218.9,219.2,0.2,0.18,0.16,0.19,0.18,0.28,272.675393,251.5271,635.062,4.80107,153.082,100.737,2367.112738
365,48.04,129.44,442.089,191.11,219.82,29.6,24,65.3,196.1,151.6,219.8,220,0.2,0.18,0.16,0.2,0.18,0.28,272.747063,251.5733,660.421,5.7345,153.067,97.703,2333.189223
366,47.81,130.73,198.405,191.15,219.22,28.5,23,64.1,195.6,158,218.4,224.8,0.2,0.18,0.14,0.21,0.2,0.25,274.63324,254.0176,607.039,5.10901,149.449,92.4328,2793.339218
367,47.58,132.01,59.1333,191.54,219.04,28.3,23.2,62.9,196,156.2,218.6,222.4,0.2,0.18,0.15,0.21,0.2,0.28,275.73598,255.282,559.979,5.28323,148.037,87.9401,2990.036746
368,47.33,133.29,79.7619,191.1,224,34.1,28.4,64.8,196.8,154.3,224.1,223,0.2,0.17,0.16,0.18,0.16,0.3,275.44039,254.8271,605.196,7.31958,148.54,81.058,2937.5025
386,47.98,86.37,748.864,191.84,215.71,24.4,21.7,44.4,194.9,164.5,216.7,207.7,0.17,0.16,0.18,0.15,0.14,0.2,277.3026,259.5906,197.117,7.24193,130.922,37.8149,2935.3239
387,48.14,87.69,1657.09,191.1,214.21,23.7,20.7,47.2,194.2,162.9,214.8,209.4,0.18,0.16,0.17,0.15,0.14,0.19,273.603551,257.1225,214.732,6.19869,123.056,52.0183,1993.647333
409,48.65,117.32,583.348,201.21,221.69,19.2,18.1,42.2,202.1,174,221.7,220.2,0.19,0.18,0.3,0.15,0.14,0.32,273.314901,252.405,266.875,1.56234,155.261,120.861,2075.383908
410,48.53,118.66,672.25,201.32,223.39,20.7,18.7,62.4,202.8,156.5,223.3,227,0.18,0.16,0.25,0.14,0.13,0.28,272.350684,250.8236,306.735,2.52811,158.216,114.836,2051.988588
411,48.4,119.99,833.167,200.8,222.77,20.8,18.8,62.5,202.2,157.1,222.5,228.5,0.18,0.16,0.27,0.14,0.13,0.29,271.4509,250.7708,395.791,3.95586,151.634,107.136,1911.554925
412,48.26,121.31,958.727,196.66,219.75,24,21,58.9,199.6,152.8,220,215.7,0.18,0.16,0.16,0.16,0.15,0.32,271.10541,252.0377,487.701,3.97099,141.291,109.797,1883.136502
413,48.11,122.63,486.405,195.86,219.33,24.1,20.2,65.2,199.2,152,219.2,220.8,0.19,0.17,0.14,0.17,0.16,0.29,274.04682,254.9499,467.945,2.84374,141.058,114.768,2535.73813
414,47.94,123.94,197.455,194.74,219.68,23.8,20.2,66,197.9,148.2,219.7,219.3,0.2,0.18,0.15,0.19,0.17,0.38,275.55365,255.4705,449.629,2.20233,146.858,113.906,2982.170698
415,47.76,125.25,211.119,196.54,218.79,23.3,20.8,60.4,198.9,153.2,218.9,216.5,0.19,0.18,0.21,0.19,0.18,0.39,275.22108,254.4795,470.756,2.47387,150.652,112.533,2982.605175
416,47.57,126.54,234.674,191.68,216.75,25.7,20.1,62.1,196.2,157.3,216,222,0.19,0.18,0.14,0.19,0.18,0.26,274.81258,253.7526,528.86,3.04871,152.238,106.67,2939.766445
417,47.38,127.84,310.5,191.01,218.58,28.6,23,64.9,196,151.4,218.5,219.2,0.2,0.17,0.16,0.19,0.18,0.28,274.17874,253.1522,610.203,4.37581,151.633,102.051,2700.41221
418,47.16,129.12,450.341,190.46,219.45,30.1,24.2,65.1,195.7,151.9,219.4,219.9,0.2,0.18,0.16,0.2,0.18,0.28,273.44112,252.7293,656.612,5.28225,149.602,99.0236,2506.906965
419,46.94,130.39,159.14,191.53,219.7,29.4,24,64.5,196.5,151.9,219.7,219.5,0.2,0.18,0.16,0.2,0.19,0.28,275.74009,255.67,572.261,5.01664,145.477,93.481,2987.434263
420,46.71,131.66,137.349,191.03,217.44,28.6,23,65.5,196,153.1,216.8,222.2,0.2,0.18,0.15,0.21,0.19,0.3,276.2125,256.5619,549.186,4.99628,142.603,90.7048,3040.728378
421,46.47,132.92,116.19,192.84,225.8,34.1,28.9,64.8,198.3,154.3,226.2,223,0.2,0.18,0.16,0.18,0.16,0.3,276.05663,256.151,580.423,6.22494,143.537,82.6144,2952.541908
436,46.55,82.77,620.238,191.99,214.85,22.4,19.7,49.2,194.6,162,215.2,211.5,0.17,0.16,0.16,0.15,0.14,0.18,279.26748,261.8722,269.419,13.1874,127.335,28.7187,3347.547
437,46.74,84.05,1311.07,191.55,214.45,22.7,20.1,48.3,194,161.9,214.8,210.4,0.17,0.16,0.15,0.15,0.14,0.18,275.80021,258.4335,291.012,8.87849,127.961,48.2991,2525.643712
438,46.92,85.33,1750.76,190.13,213.73,24.5,22.3,44.1,192.7,162.6,214.5,206.7,0.16,0.15,0.16,0.14,0.14,0.18,274.334,258.7007,241.396,4.70039,117.529,68.246,2102.12015
439,47.1,86.62,991.186,191.55,214.04,23,20.3,45.6,194.4,163.8,214.6,209.1,0.17,0.16,0.16,0.14,0.13,0.18,277.03157,260.1243,165.977,4.24106,125.366,52.9124,2647.046388
440,47.26,87.92,606.429,191.4,214.24,23.5,20.6,46.3,194.5,163.4,214.8,209.4,0.17,0.16,0.16,0.14,0.14,0.19,278.36453,259.2961,150.87,6.09918,138.547,33.8882,3219.457578
441,47.4,89.22,1575.44,191.28,214.34,23.8,21,46.5,194.2,163.7,214.9,209.8,0.17,0.16,0.18,0.15,0.14,0.2,274.146077,256.0758,159.855,4.43891,131.883,51.7272,2210.305449
464,47.51,119.79,1044.8,195.09,219.43,24.1,20.9,58.5,197.7,157.8,219.3,220.6,0.17,0.16,0.18,0.16,0.15,0.24,270.36206,250.2326,431.09,5.05119,147.991,102.313,1857.807975
465,47.37,121.09,912.651,195.24,219.91,25.1,21.6,61.9,198.2,154.9,219.7,221.9,0.18,0.16,0.16,0.17,0.16,0.28,271.83254,252.7819,478.942,4.21317,140.848,108.652,1967.1038
466,47.22,122.39,365.767,194.89,219.51,24.5,21,67.7,197.6,151.3,219.1,225.7,0.19,0.18,0.17,0.18,0.17,0.37,275.5834,256.6363,437.463,2.42319,139.939,116.597,2803.71016
467,47.06,123.69,149.643,195.67,220.04,24.7,21.3,69.7,198.2,151.6,219.6,227.3,0.19,0.17,0.19,0.18,0.17,0.36,277.00105,257.4802,416.822,1.97777,143.354,115.41,3166.747262
468,46.88,124.98,154.442,197.35,219.54,22.8,20.8,57.2,199.3,158,219.7,214.9,0.19,0.18,0.21,0.19,0.18,0.38,276.46716,256.2777,440.571,2.03278,147.059,113.966,3149.9236
469,46.7,126.26,169.326,199,220.76,21.2,18.7,70.8,200.8,155.2,220.3,231.5,0.19,0.18,0.18,0.19,0.18,0.31,275.90728,255.1885,510.07,3.09376,149.964,107.914,3086.401988
470,46.5,127.54,204,190.63,217,27.5,21.2,65,195.2,157.7,215.5,226.9,0.2,0.18,0.17,0.21,0.19,0.26,275.37182,254.5508,593.111,4.40823,149.953,101.93,2975.814983
471,46.29,128.81,304.61,190.67,218.55,29.6,23.8,64.8,195.8,150.8,218.5,219.2,0.2,0.18,0.18,0.2,0.19,0.29,274.84695,254.1791,627.69,5.08412,148.796,97.8516,2763.403533
472,46.07,130.07,224.488,191.14,218.83,29.1,22.5,67.2,196.4,153.6,218,224.5,0.2,0.18,0.16,0.21,0.2,0.29,276.08279,256.3394,568.81,5.00084,142.947,94.4571,2947.123913
473,45.84,131.32,266.488,192.25,220.72,29.4,23.9,67.4,197.1,152.7,220.5,222.9,0.2,0.18,0.17,0.21,0.19,0.31,276.39733,257.4928,558.363,5.04389,137.44,90.1888,2922.253225
474,45.6,132.56,113.244,191.46,220.03,29.5,24.6,65.4,196,153.4,219.9,221,0.2,0.18,0.16,0.21,0.2,0.31,276.86664,257.9931,574.939,6.27022,136.205,79.1288,2983.648666
489,45.67,83.05,1541.38,191.62,213.6,22.2,20.2,40.5,193.5,169.5,214,209.4,0.17,0.16,0.22,0.15,0.14,0.21,274.37385,257.0438,312.979,8.47873,125.043,55.0451,2403.770517
490,45.86,84.32,1052.88,191.52,215.44,24.5,22.1,46.8,193.5,168.3,215.4,215.7,0.16,0.15,0.17,0.15,0.15,0.19,277.65662,258.7945,209.832,4.715,135.985,60.2957,3104.396865
